timestamp,version_id,semantic_version,train_loss,train_category_loss,train_attribute_loss,val_loss,val_category_loss,val_attribute_loss
2024-11-29T18:21:58.237092,v1.1.0_20241129_181449_7d57606a,1.1.0,0.2813018466844115,0.17557167634367943,0.10573017051400141,1.451059966133191,1.1934174512548803,0.25764251672304594
2024-11-29T18:22:30.807783,v1.1.0_20241129_181449_7d57606a,1.1.0,0.2650027008250702,0.16349798014257536,0.1015047200543936,1.4682784928725316,1.2108958243558077,0.25738265823859435
2024-11-29T18:23:04.194669,v1.1.0_20241129_181449_7d57606a,1.1.0,0.22719206401081973,0.13056686572557272,0.09662519785207371,1.5187233812533891,1.2547144120415816,0.2640089839696884
2024-11-29T18:23:39.250671,v1.1.0_20241129_181449_7d57606a,1.1.0,0.2076026436894439,0.11503630486685176,0.09256633934240009,1.4984311576072986,1.2343200518964574,0.2641111285640643
2024-11-29T18:24:11.789879,v1.1.0_20241129_181449_7d57606a,1.1.0,0.19489725592524507,0.10900937163725842,0.08588788441793863,1.4688323237575018,1.2027942164299579,0.2660381106229929
2024-11-29T18:24:45.739615,v1.1.0_20241129_181449_7d57606a,1.1.0,0.18083636445361514,0.10047723439543746,0.08035912936510042,1.5011323249110808,1.2336826226741182,0.2674497010616156
2024-11-29T18:25:20.455901,v1.1.0_20241129_181449_7d57606a,1.1.0,0.16700217881521515,0.0892007139533065,0.07780146516512992,1.5105109438300133,1.2385744313001992,0.2719365226534697
2024-11-29T18:25:53.516397,v1.1.0_20241129_181449_7d57606a,1.1.0,0.17095724337322768,0.09396144656767678,0.07699579853824405,1.535241954601728,1.2635924465721473,0.271649518265174
2024-11-29T18:26:26.694265,v1.1.0_20241129_181449_7d57606a,1.1.0,0.154997598986293,0.0826312978643664,0.0723663012302199,1.5140391101057713,1.2432584647501175,0.27078062009352905
2024-11-29T18:26:59.291617,v1.1.0_20241129_181449_7d57606a,1.1.0,0.1495973325746004,0.07647025401075912,0.07312707806569199,1.549372938963083,1.273657633836802,0.27571529837755054
2024-11-29T18:27:32.456305,v1.1.0_20241129_181449_7d57606a,1.1.0,0.1406399819046952,0.07061405061895765,0.07002593109080958,1.5546270981431007,1.2809161064864243,0.2737109884619713
2024-11-29T18:28:04.427759,v1.1.0_20241129_181449_7d57606a,1.1.0,0.1343725009193254,0.06739157924515217,0.06698092168500257,1.5576874152399027,1.2831471970913788,0.2745402249006125
2024-11-29T18:28:37.195286,v1.1.0_20241129_181449_7d57606a,1.1.0,0.128122623663309,0.0622192211015973,0.06590340303820233,1.581232423392626,1.3055002820284034,0.2757321573220767
2024-11-29T18:29:09.514763,v1.1.0_20241129_181449_7d57606a,1.1.0,0.12741184520513513,0.06409273463366337,0.06331910998668781,1.5763782876042218,1.2992156440159306,0.2771626573342543
2024-11-29T18:29:41.713578,v1.1.0_20241129_181449_7d57606a,1.1.0,0.1304217750249907,0.06712859599352923,0.06329317871741084,1.557851445216399,1.2825569173213667,0.2752945348620415
2024-11-29T18:30:13.020053,v1.1.0_20241129_181449_7d57606a,1.1.0,0.11846349466332169,0.05735961910943652,0.06110387590042381,1.5568769854994922,1.2789889162119765,0.2778880452880493
2024-11-29T18:30:45.146438,v1.1.0_20241129_181449_7d57606a,1.1.0,0.12403553065865539,0.061698177504504834,0.06233735347903052,1.5940511375665665,1.3132514539756812,0.28079967544629025
2024-11-29T18:31:17.955656,v1.1.0_20241129_181449_7d57606a,1.1.0,0.10904322694553885,0.049042853223549766,0.06000037309388782,1.5972244475896542,1.3181342606593927,0.27909016150694627
2024-11-29T18:31:50.306105,v1.1.0_20241129_181449_7d57606a,1.1.0,0.11781370137320009,0.05899674031710209,0.05881696116439132,1.5904596705849354,1.3142126510994365,0.27624702052428174
2024-11-29T18:32:25.009324,v1.1.0_20241129_181449_7d57606a,1.1.0,0.11742243759853896,0.058237732756276465,0.05918470510216647,1.5952198551251338,1.318988281284244,0.2762315726050964
2024-11-29T18:32:57.978650,v1.1.0_20241129_181449_7d57606a,1.1.0,0.10740181392188682,0.04833686570528635,0.059064948454845785,1.59943182938374,1.3198122464102477,0.27961960492225796
2024-11-29T18:33:27.784426,v1.1.0_20241129_181449_7d57606a,1.1.0,0.10745365545153618,0.05032977760704451,0.057123877974443654,1.5999615776997347,1.3223849769520502,0.2775766087266115
2024-11-29T18:33:58.260291,v1.1.0_20241129_181449_7d57606a,1.1.0,0.1102422552919665,0.05131571932674148,0.05892653644171565,1.61459176414288,1.334720570267214,0.27987119498161167
2024-11-29T18:34:27.908479,v1.1.0_20241129_181449_7d57606a,1.1.0,0.11074691192181997,0.05339869402002457,0.05734821777184342,1.620348303936995,1.3385393159875933,0.28180896032315034
2024-11-29T18:34:58.109677,v1.1.0_20241129_181449_7d57606a,1.1.0,0.10576760617279729,0.049202184896742884,0.05656542109195576,1.6278211359794323,1.3473784109407392,0.28044271583740527
2024-11-29T18:35:27.982174,v1.1.0_20241129_181449_7d57606a,1.1.0,0.10791491933686789,0.05109125135336504,0.05682366748535356,1.6147486716508865,1.3332891950849444,0.2814595028758049
2024-11-29T18:35:59.193312,v1.1.0_20241129_181449_7d57606a,1.1.0,0.10531877968893495,0.04881065804511309,0.056508122141971144,1.6240737558557437,1.342541311115313,0.2815324515104294
2024-11-29T18:36:28.868551,v1.1.0_20241129_181449_7d57606a,1.1.0,0.10708503498760767,0.05198628664406579,0.05509874800783257,1.6098148759741049,1.330827616289473,0.2789872563802279
2024-11-29T18:36:57.708172,v1.1.0_20241129_181449_7d57606a,1.1.0,0.10320743216678153,0.04858594461409158,0.054621487812593926,1.6185157224535942,1.3377167769000293,0.2807989429969054
2024-11-29T18:37:48.935067,v1.1.0_20241129_181449_7d57606a,1.1.0,0.10438498092252155,0.048229614900814934,0.0561553657834613,1.6175093132142837,1.3383346311658477,0.2791746866244536
2024-11-29T20:16:48.560148,v1.1.0_20241129_181449_7d57606a,1.1.0,0.10759553980342178,0.05203237341240395,0.05556316621774851,1.613899294573527,1.3329341647577866,0.28096511845405286
2024-11-29T20:17:19.738432,v1.1.0_20241129_181449_7d57606a,1.1.0,0.10580150813384112,0.05146047679794043,0.054341030631994094,1.619418853177474,1.3386281102161424,0.28079074162703294
2024-11-29T22:25:19.936871,v1.1.0_20241129_181449_7d57606a,1.1.0,0.10314616695219694,0.047238571688446196,0.05590759564277738,1.6182189919054508,1.3366968365511498,0.28152217028232723
2024-11-29T23:51:59.238727,v1.1.0_20241129_181449_7d57606a,1.1.0,0.09933696552937807,0.04415928917872005,0.055177676426463346,1.6138731665336168,1.3323196309435075,0.281553538946005
2024-11-29T23:52:28.536311,v1.1.0_20241129_181449_7d57606a,1.1.0,0.09809475262151209,0.04292205938809486,0.05517269359078518,1.614151486983666,1.3329497315123893,0.2812017471744464
2024-11-29T23:52:59.224311,v1.1.0_20241129_181449_7d57606a,1.1.0,0.1054275831597489,0.04993217778500429,0.05549540526645128,1.616320798603388,1.3352998321956524,0.28102098462673336
2024-11-29T23:53:28.650508,v1.1.0_20241129_181449_7d57606a,1.1.0,0.09679433790057204,0.043061786970166965,0.053732551287773045,1.6243994946663196,1.3424737408573633,0.28192575161273664
2024-11-29T23:53:58.890903,v1.1.0_20241129_181449_7d57606a,1.1.0,0.10252018519785515,0.04814339065815994,0.05437679445847522,1.612176657296144,1.3296397255818682,0.2825369193003728
